id,split,question,model_response,rating,explanation,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
372,TEST,Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,,,,2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Pope_Benedict_XVI#:~:text=Died-,31%20December%202022,-(aged%C2%A095)
https://en.wikipedia.org/wiki/Elizabeth_II#:~:text=Died-,8%20September%202022,-(aged%C2%A096)",Yes,,,,,,,,,,
373,TEST,Who is the latest winner of the Formula 1 world championship?,,,,before 2022,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Formula_One_World_Drivers%27_Champions#By_season:~:text=32.159-,2023,Max%20Verstappen%5B57%5D,-26",Max Verstappen,Max Emilian Verstappen,,,,,,,,,
374,TEST,What is the latest version of Android?,,,,2023,Q3 2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Android_version_history#:~:text=Android%2014,October%204%2C%202023",Android 14,,,,,,,,,,
375,TEST,How much does the new Apple HomePod cost?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://www.apple.com/homepod/?afid=p238%7CsN0OIZgRE-dc_mtid_20925u8r61652_pcrid_645418672451_pgrid_127360100614_&cid=wwa-us-kwgo-btb-aes-slid---Brand-HomePodFamily-Announce-#:~:text=high%E2%80%91fidelity%C2%A0audio.-,%24299%C2%A0,-Buy",$299 ,,,,,,,,,,
376,TEST,How many books has Colleen Hoover published?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Colleen_Hoover#Books,25 books,,,,,,,,,,
377,TEST,How many goals has Erling Haaland scored in the UEFA Champion League?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.uefa.com/uefachampionsleague/news/0268-11f9321e7599-fde3dd4a7bd0-1000--erling-haaland-in-the-champions-league-scoring-record-opponents/#:~:text=Erling%20Haaland%20has%20scored%2040%20goals%20in%20just%2035%20UEFA%20Champions%20League%20appearances,40 goals,40,,,,,,,,,
378,TEST,How many goals did Kylian Mbappé score in the UEFA Champion League last season?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.as.com/resultados/ficha/deportista/kylian_mbappe_lottin/33539/2022/estadisticas/#:~:text=7,goals",7 goals,7,seven goals,seven,,,,,,,
379,TEST,Who is the current ATP top-ranked men's singles tennis player?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_ATP_number_1_ranked_singles_tennis_players#:~:text=Novak%20Djokovic%2C%20the%20current%20men%27s%20singles%20world%20No.%201.,Novak Djokovic,Djokovic,,,,,,,,,
380,TEST,Which team is at the top of the latest Premier League season?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.skysports.com/premier-league-table,Liverpool,Liverpool F.C.,,,,,,,,,
381,TEST,Who is the richest man on earth?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#14313b8a3d78:~:text=1,Elon%20Musk",Elon Musk,,,,,,,,,,
382,TEST,Who is the number 1 ranked female tennis player in the world?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_WTA_number_1_ranked_singles_tennis_players#:~:text=Iga%20%C5%9Awi%C4%85tek%2C%20currently%20ranked%20No.%201%20in%20women%27s%20singles.,Iga Świątek,Iga Natalia Świątek,,,,,,,,,
383,TEST,Who won the latest NBA championship?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_NBA_champions#Results_by_team:~:text=2023-,Denver%20Nuggets,-(1)%20(1",Denver Nuggets,,,,,,,,,,
384,TEST,Is Arsenal on the top of the latest Premier League standings?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.skysports.com/premier-league-table,No,,,,,,,,,,
385,TEST,What was the most-viewed music video in the first 24 hours on YouTube?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.youtube.com/trends/records/?record=top-24-hour-music-debuts,BTS (방탄소년�? 'Butter' Official MV,Butter,,,,,,,,,
386,TEST,How much does the Netflix basic plan without ads cost in the US?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://help.netflix.com/en/node/24926#:~:text=Standard%3A-,%2415.49%20/%20month,-(extra%20member",$15.49 ,$15.49/month,$15.49 a month,$15.49 per month,,,,,,,
387,TEST,What is the release name of the latest version of the macOS operating system?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/MacOS_version_history#Releases:~:text=December%2011%2C%202023)-,macOS%2014,Sonoma,-23",Sonoma,macOS 14 Sonoma,,,,,,,,,
388,TEST,How many novels has Stephen King published?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Stephen_King_bibliography#Novels:~:text=of%20Maine.-,Novels,-%5Bedit%5D",66 novels,66,over 65 novels,over 65,,,,,,,
389,TEST,How many exoplanets have been discovered?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Lists_of_exoplanets#:~:text=5%2C557%20confirmed%20exoplanets,"5,557 confirmed exoplanets","5,557",,,,,,,,,
390,TEST,Who is the current No. 1 on the Billboard Artist 100?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://www.billboard.com/charts/artist-100/#:~:text=Menu-,1,Taylor%20Swift,-STATS",Taylor Swift,,,,,,,,,,
391,TEST,What is the latest highest-grossing movie of the week at the Box office?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.boxofficemojo.com/weekly/?ref_=bo_nb_wey_secondarytab#:~:text=Renaissance%3A%20A%20Film%20by%20Beyonc%C3%A9,Renaissance: A Film by Beyoncé,,,,,,,,,,
392,TEST,Who is the starting running back for the San Francisco 49ers?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://www.espn.com/nfl/team/depth/_/name/sf/san-francisco-49ers#:~:text=QB-,RB,-WR",Christian McCaffrey,,,,,,,,,,
393,TEST,What is the base price of a Tesla Model Y long-range?,,,,2023,frequently,FALSE,one-hop,fast-changing,https://www.tesla.com/modely/design#overview,"$48,990 ",,,,,,,,,,
394,TEST,Who is the most recent NBA player to score 60 or more points in a single game?,,,,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_National_Basketball_Association_single-game_scoring_leaders#:~:text=%5B14%5D-,Damian%20Lillard%5E,February%2026%2C%202023,-Portland%20Trail%20Blazers",Damian Lillard,Damian Lamonte Ollie Lillard Sr.,Lillard,,,,,,,,
395,TEST,What is Geoff Hinton’s h-index?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://scholar.google.co.uk/citations?user=JicYPdAAAAAJ&hl=en#:~:text=h%2Dindex-,181,-133",181,,,,,,,,,,
396,TEST,How many tornadoes have been confirmed so far in the United States this year?,,,,2023,every_time,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Tornadoes_of_2023#:~:text=1%2C267%20confirmed%20tornadoes,"1,267 confirmed tornadoes","1,267",,,,,,,,,
397,TEST,How many citations does Geoffrey Hinton have according to Google Scholar?,,,,2023,every_time,FALSE,one-hop,fast-changing,https://scholar.google.com/citations?user=JicYPdAAAAAJ&hl=en,732799,733K,more than 730K,,,,,,,,
398,TEST,What date was the last time it rained in New York City?,,,,2023,every_time,FALSE,one-hop,fast-changing,https://www.timeanddate.com/weather/usa/new-york/historic,11-Dec-23,11-Dec-23,11-Dec-23,11-Dec-23,12/11/2023,12-11-2023,11/12/2023,11-12-2023,2023/12/11,2023/12/11,
399,TEST,Is Apple's stock price above $170 per share?,,,,2023,every_time,FALSE,one-hop,fast-changing,https://investor.apple.com/stock-price/default.aspx#:~:text=Pricing%20delayed%20by%2020%20minutes,Yes,,,,,,,,,,
400,TEST,Who was the guest of honor at the most recent state dinner hosted by the President of the United States?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_state_dinners_in_the_United_States#:~:text=October%2025%2C%202023,Anthony%20Albanese",Anthony Albanese,Anthony Norman Albanese,,,,,,,,,
401,TEST,What is the most recent country that President Joe Biden visited?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Joe_Biden#:~:text=16-,Israel,-Tel%20Aviv",Israel,,,,,,,,,,
402,TEST,What is the current best-selling children's book on Amazon?,,,,2023,every_time,FALSE,one-hop,fast-changing,https://www.amazon.com/Best-Sellers-Children%27s-Books/zgbs/books/4#:~:text=No%20Brainer%20(Diary%20of%20a%20Wimpy%20Kid%20Book%2018),No Brainer (Diary of a Wimpy Kid Book 18),No Brainer (Diary of a Wimpy Kid Book 18) by Jeff Kinney,,,,,,,,,
403,TEST,What is the current most popular Wikipedia article of the Week?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Wikipedia:Top_25_Report#:~:text=1,Henry%20Kissinger",Henry Kissinger,,,,,,,,,,
404,TEST,What is the next Walt Disney Animation Studios film?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Walt_Disney_Animation_Studios_films#:~:text=David%20Metzger-,Upcoming%20films,-See%20also%3A",The next Walt Disney Animation Studios film has not been announced yet.,,,,,,,,,,
405,TEST,When was Coldplay's last concert?,,,,2023,every_time,FALSE,one-hop,fast-changing,"https://www.concertarchives.org/bands/coldplay?page=1&year=2023#concert-table:~:text=Location-,Nov%2022%2C%202023,-Coldplay%20/%20Bunga",22-Nov-23,22-Nov-23,22-Nov-23,22-Nov-23,11/22/2023,11-22-2023,22/11/2023,22-11-2023,2023/11/22,2023/11/22,
406,TEST,Who won the latest Nobel Prize in Literature?,,,,2023,10/04/2024,FALSE,one-hop,fast-changing,https://www.nobelprize.org/prizes/literature/2023/summary/#:~:text=The%20Nobel%20Prize%20in%20Literature%202023%20was%20awarded%20to%20Jon%20Fosse,Jon Fosse,Jon Olav Fosse,,,,,,,,,
407,TEST,Where will the upcoming International Mathematical Olympiad (IMO) be hosted?,,,,2023,07/22/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/International_Mathematical_Olympiad#Summary:~:text=65%C2%A0,July%2011%E2%80%9322",Bath,"Bath, Somerset",England,,,,,,,,
408,TEST,How old is Donald Trump?,,,,2023,06/14/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Donald_Trump#:~:text=14%2C%201946%20(-,age%C2%A077,-)%0AQueens%2C%20New",77,77 years old,,,,,,,,,
409,TEST,Who won the most recent Super Bowl?,,,,2023,02/11/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions#Super_Bowl_championship_(1966%E2%80%93present):~:text=(2022)-,Kansas%20City%20Chiefs,-A%0A(5%2C",Kansas City Chiefs,,,,,,,,,,
410,TEST,Who won the latest Grammy Award for Best Improvised Jazz Solo?,,,,2023,02/04/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Jazz_Performance#:~:text=%5B12%5D-,2023,Wayne%20Shorter%20%26%20Leo%20Genovese%20(soloist),-%22Endangered%20Species%22",Wayne Shorter & Leo Genovese (soloist),Wayne Shorter & Leo Genovese,,,,,,,,,
411,TEST,What are this year's Coachella festival dates?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Coachella_(festival)#Festival_summary_by_year:~:text=2023-,April%2014%E2%80%9316April%2021%E2%80%9323,-Bad%20BunnyBlackpink",April 14�?6 and April 21�?3,It begins on April 14 and ends on April 23.,,,,,,,,,
412,TEST,When is this year's Black Friday?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Black_Friday_(shopping)#:~:text=2023%C2%A0date,November%2024",24-Nov,24-Nov-23,24-Nov-23,24-Nov-23,11/24/2023,11-24-2023,24/11/2023,24-11-2023,2023/11/24,2023/11/24,
413,TEST,When does this year's Passover start?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Passover#:~:text=2023%C2%A0date,(8%20days)",5-Apr-23,5-Apr-23,5-Apr-23,5-Apr-23,04/15/2023,04-05-2023,05/04/2023,05-04-2023,2023/4/5,2023/4/5,
414,TEST,Who were the finalists in the US Open women's singles last year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2022_US_Open_%E2%80%93_Women%27s_singles#:~:text=Final-,Champion,Ons%20Jabeur,-Score",Iga Świątek and Ons Jabeur,Ons Jabeur and Iga Świątek,Iga Swiatek and Ons Jabeur,Ons Jabeur and Iga Swiatek,Świątek and Jabeur,Jabeur and Świątek,Swiatek and Jabeur,Jabeur and Swiatek,,,
415,TEST,How many papers (including both long and short papers) were accepted into the main conference of ACL last year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,https://aclanthology.org/2022.acl-long.0.pdf#page=8,701 papers (604 long and 97 short) were accepted into the main conference.,,,,,,,,,,
416,TEST,What date is mother's day in the United States this year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Mother%27s_Day_(United_States)#History:~:text=2023%C2%A0date,May%2014","Sunday, May 14",14-May-23,14-May-23,14-May-23,14-May-23,05/14/2023,05-14-2023,14/05/2023,14-05-2023,2023/5/14,
417,TEST,What date is father's day in the United States this year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Father%27s_Day_(United_States)#:~:text=2023%C2%A0date,June%2018","Sunday, June 18",18-Jun-23,18-Jun-23,18-Jun-23,18-Jun-23,06/18/2023,06-18-2023,18/06/2023,18-06-2023,2023/6/18,
418,TEST,Where is EMNLP this year? ,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,https://2023.emnlp.org/#:~:text=EMNLP%202023%20will%20take%20place%20in%20Singapore%20from%20Dec%206th%20to%20Dec%2010th%2C%202023.,Singapore,,,,,,,,,,
419,TEST,Which broadcast network is this year's Super Bowl broadcaster?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Super_Bowl_broadcasters#:~:text=February%2C%2012%2C%202023-,Fox,-Kevin%20Burkhardt",Fox,NFL on Fox,Fox NFL,,,,,,,,
420,TEST,What was the highest-grossing film in the United States last year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_highest-grossing_films_in_the_United_States_by_year#:~:text=2022,Top%20Gun%3A%20Maverick",Top Gun: Maverick,,,,,,,,,,
421,TEST,What Berber year corresponds to the present year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Berber_calendar#:~:text=For%20example%2C%20the%20Gregorian%20year%202023%20corresponds%20to%20the%202973rd%20year%20of%20the%20Berber%20calendar.,2973,,,,,,,,,,
422,TEST,When is this year's Ramadan?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Ramadan#:~:text=2023%C2%A0date,March%20%E2%80%93%2021%20April","Wed, Mar 22 �?Fri, Apr 21","Wed, Mar 22, 2023 �?Fri, Apr 21, 2023",Mar 22 �?Apr 21,"Mar 22, 2023 �?Apr 21, 2023",22/23 March �?21/22 April,03/22/2023 �?04/21/2023,,,,,
423,TEST,What date is Thanksgiving this year?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Thanksgiving_(United_States)#:~:text=2023%C2%A0date,November%2023",23-Nov,23-Nov-23,23-Nov-23,23-Nov-23,23-Nov-23,11/23/2023,11-23-2023,23/11/2023,23-11-2023,2023/11/23,
424,TEST,What date is this year's Labor day?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Labor_Day#:~:text=2023%C2%A0date,September%204",4-Sep,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,09/4/2023,09-4-2023,4/09/2023,4-09-2023,2023/9/4,
425,TEST,What won the latest Academy Award for Best Animated Feature?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Academy_Award_for_Best_Animated_Feature#:~:text=2022%0A(95th,del%20Toro%27s%20Pinocchio",Guillermo del Toro's Pinocchio,,,,,,,,,,
426,TEST,Which movie won the latest Academy Award for Best Picture?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture#2020s:~:text=2022%0A(95th),All%20at%20Once",Everything Everywhere All at Once,,,,,,,,,,
427,TEST,What is the host stadium of this year's Super Bowl?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Super_Bowl#:~:text=State%20Farm%20Stadium%2C,%2C%202015%2C%202023",State Farm Stadium,,,,,,,,,,
428,TEST,On what date was last year's State of the Union Address delivered?,,,,2023,01/01/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/State_of_the_Union#:~:text=MSNBC%2C%20NewsMax%2C%20NewsNation-,2022%2D03%2D01,-38.20",1-Mar-22,1-Mar-22,1-Mar-22,1-Mar-22,03/01/2022,03-01-2022,01/03/2022,01-03-2022,2022/3/1,2022/3/1,
429,TEST,When is the next U.S. federal holiday?,,,,2023,12/25/2023,FALSE,one-hop,fast-changing,"https://www.federalpay.org/holidays#:~:text=Christmas%20Day%20(12,December%2025th%2C%202023",Christmas Day,25-Dec-23,25-Dec-23,12/25/2023,25-Dec-23,25-Dec-23,12/25/2023,25/12/2023,25-12-2023,2023/12/25,
430,TEST,What season is it in the northern hemisphere?,,,,2023,12/21/2023,FALSE,one-hop,fast-changing,"https://education.nationalgeographic.org/resource/season/#:~:text=In%20the%20Northern,22%20or%2023.",fall,autumn,,,,,,,,,
431,TEST,Who is the latest winner of The Voice US?,,,,2023,12/19/2023,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/The_Voice_(American_TV_series)#:~:text=23-,Gina%20Miles,-Grace%20West",Gina Miles,,,,,,,,,,
432,TEST,Who was the winner of The Voice US this year?,,,,2023,12/19/2023,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/The_Voice_(American_TV_series)#:~:text=Leatherwood%2C%20and-,Gina%20Miles,-.%20Notable%20contestants%20who",Gina Miles,,,,,,,,,,
433,TEST,On what date in North America did the most recent Microsoft's Patch Tuesday come out?,,,,2023,01/09/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Patch_Tuesday#:~:text=Patch%20Tuesday%20occurs%20on%20the%20second%20Tuesday%20of%20each%20month%5B8%5D%20in%20North%20America.,12-Dec-23,12-Dec-23,12-Dec-23,12-Dec-23,12/12/2023,12-12-2023,12/12/2023,12-12-2023,2023/12/12,2023/12/12,
434,TEST,The upcoming Microsoft's Patch Tuesday will come out on what date in North America?,,,,2023,01/09/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Patch_Tuesday#:~:text=Patch%20Tuesday%20occurs%20on%20the%20second%20Tuesday%20of%20each%20month%5B8%5D%20in%20North%20America.,9-Jan-24,9-Jan-24,9-Jan-24,9-Jan-24,01/09/2024,01-09-2024,9/1/2024,9-1-2024,2024/1/9,2024/1/9,
435,TEST,What is the latest United States jurisdiction to legalize the recreational use of cannabis?,,,,2023,12/07/2023,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Legality_of_cannabis_by_U.S._jurisdiction#Legalization_timeline:~:text=Legislative%20Bill-,Ohio,-December%207%2C%202023",Ohio,,,,,,,,,,
436,TEST,Who was the winner of American Idol this year?,,,,2023,2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/American_Idol#:~:text=Thompson%2C%20and-,Iam%20Tongi,-.",Iam Tongi,"Iam TongiWilliam ""Iam"" Guy Tongi",,,,,,,,,
437,TEST,Who is the latest winner of American Idol?,,,,2023,2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/American_Idol#:~:text=May%C2%A021%2C%C2%A02023-,Iam%20Tongi,-Megan%20Danielle",Iam Tongi,,,,,,,,,,
